HostId,HostName,HostSince,HostResponseRate,HostIsSuperhost,HostNeighborhood,HostListingCount
107456887,Melissa,2016-12-16,95%,t,Capitol Hill,5
126967830,Yohannah,2017-04-21,N/A,f,,1
21296914,Meran,2014-09-13,N/A,f,South Park,1
171175671,Shirley,2018-02-01,100%,t,Pike Place Market,3
42949090,Hang,2015-08-30,N/A,f,Yesler Terrace,1
171508856,Joshua,2018-02-03,N/A,f,Ballard,1
2559830,Eryn,2012-06-06,N/A,f,Capitol Hill,1
171644120,Nick And Jen,2018-02-04,100%,t,Wallingford,1
942921,Christine,2011-08-08,N/A,f,Fauntleroy,1
5578667,Ken,2013-03-22,N/A,t,The Junction,1
11394921,Ted,2014-01-17,100%,t,The Junction,2
5469163,Shelley,2013-03-15,100%,t,Mount Baker,1
32058742,Martha & Josh,2015-04-27,100%,t,Queen Anne,1
114862900,Martin,2017-02-04,100%,f,Magnolia,1
4924129,Kyle And Kelsey,2013-01-31,92%,f,Alki,1
39405128,Lucky,2015-07-24,N/A,f,Magnolia,1
36631556,Carmen,2015-06-24,50%,f,Stevens,1
50061032,Vandana,2015-11-28,N/A,t,Minor,1
173100599,Don,2018-02-12,100%,t,Queen Anne,4
21441889,Natasha,2014-09-17,N/A,f,Eastlake,1
8571236,Tareq,2013-09-01,100%,t,Madrona,1
139928025,Farinaz,2017-07-11,N/A,f,,1
173305440,Rosanna,2018-02-14,100%,t,Queen Anne,1
38931617,Jill And Tim,2015-07-19,100%,t,Ballard,1
50258535,Lennox,2015-12-01,100%,t,South Delridge,2
173674471,Karen,2018-02-16,100%,t,Queen Anne,1
43716190,Ryan,2015-09-08,N/A,t,North Beacon Hill,1
6918024,Renee,2013-06-14,100%,t,Ballard,1
7325539,Alyssa,2013-07-07,N/A,t,North Beacon Hill,1
22155550,Chris,2014-10-05,N/A,t,Wallingford,1
174173078,Li,2018-02-19,N/A,f,Greenwood,6
174249715,Cajetan,2018-02-19,N/A,f,Atlantic,1
174105856,Richard,2018-02-19,100%,t,Lower Queen Anne,3
137485470,Britt,2017-06-28,88%,f,,1
174595902,Shireen,2018-02-21,100%,f,Capitol Hill,2
1529273,Jason,2011-12-23,100%,t,,1
23808440,Nora,2014-11-16,N/A,f,The Junction,1
38695481,Todd And Tricia,2015-07-16,N/A,f,Seward Park,1
9271026,Susan,2013-10-06,N/A,f,Ballard,1
57746026,Teresa,2016-02-07,100%,f,Ballard,1
25061321,Alex & Jose,2014-12-21,100%,t,Belltown,2
174989229,Meredith,2018-02-23,100%,t,Highland Park,1
93762578,Sean Luke,2016-09-05,N/A,f,Alki,1
78372476,Elta,2016-06-18,100%,t,Queen Anne,1
175358193,Emma,2018-02-25,N/A,f,South Lake Union,1
5906341,Rachel,2013-04-13,N/A,f,Arbor Heights,1
7434552,Amarinthia,2013-07-12,N/A,t,Mount Baker,1
27123180,Gwanygha'A,2015-02-02,N/A,f,,1
31306292,Danny,2015-04-15,100%,t,Crown Hill,2
175870728,Kay,2018-02-28,100%,t,North Beach/Blue Ridge,1
3755315,Suzie,2012-10-04,100%,t,Haller Lake,2
8671687,Marya,2013-09-06,N/A,f,First Hill,1
143430964,Will,2017-07-31,100%,f,Magnolia,1
25149559,Jill & Brent,2014-12-23,N/A,t,Seward Park,1
18883544,Marshall,2014-07-25,N/A,f,,1
784322,Austin,2011-07-06,100%,t,Columbia City,1
27176401,Melanie,2015-02-03,N/A,f,Victory Heights,1
245266,Michelle,2010-09-25,100%,t,,1
54812088,Lynne,2016-01-16,100%,t,Madrona,25
32456479,Iris,2015-05-02,N/A,f,Columbia City,1
43870886,Miranda,2015-09-10,100%,t,Atlantic,2
17326676,Tim,2014-06-27,N/A,f,,1
178169606,Cristopher,2018-03-13,100%,t,First Hill,1
109742467,La Fonda,2017-01-03,100%,t,Brighton,1
178349157,Chris,2018-03-14,100%,t,Queen Anne,2
14039232,Cristine,2014-04-08,N/A,t,Arbor Heights,2
178472150,Billy,2018-03-14,N/A,f,Queen Anne,1
42532112,Wendy,2015-08-25,100%,t,Minor,1
1568023,Henley,2012-01-04,50%,t,Capitol Hill,2
13557914,Ashwani,2014-03-26,N/A,t,North Delridge,1
14818280,Autumn,2014-04-28,N/A,t,Seaview,1
7711417,Teresa,2013-07-25,100%,t,Ballard,1
65238919,Alysson,2016-03-31,100%,t,Bryant,2
179442107,Elizabeth,2018-03-19,100%,t,Ballard,2
163985312,Josh,2017-12-24,N/A,f,,1
154093134,Bill,2017-10-10,N/A,t,Wallingford,1
72767634,Rian And Michele,2016-05-18,N/A,f,The Junction,1
17849754,Jeremy,2014-07-09,100%,t,Greenwood,1
179663640,Amy,2018-03-20,N/A,f,North Beacon Hill,1
179668248,Baolin,2018-03-20,N/A,f,Greenwood,1
45859,Michelle,2009-10-14,N/A,f,Ballard,2
57925660,Garren,2016-02-08,N/A,f,,1
8186843,Alyson,2013-08-15,100%,t,Green Lake,2
120290009,Janis,2017-03-11,N/A,f,Central Business District,13
5886590,Katy,2013-04-11,N/A,f,,1
135109850,Bill,2017-06-14,N/A,f,Westlake,1
76642600,Caitlin,2016-06-08,100%,t,Kauaʻi,3
13167330,Whitney,2014-03-15,100%,t,Roxhill,1
180568114,Michael,2018-03-25,83%,f,South Beacon Hill,1
61466222,Hui-Ju Chen,2016-03-03,91%,t,Roosevelt,1
22160379,Nick,2014-10-05,100%,t,Belltown,1
19798992,Sarah,2014-08-10,100%,t,Bryant,1
180921019,Jessica,2018-03-27,100%,t,Gatewood,1
30745456,Erin,2015-04-07,N/A,f,Ballard,1
53026081,Josey,2016-01-02,100%,t,Wallingford,1
27373768,Keith,2015-02-07,100%,f,Ballard,2
181352202,JoAnn-Marilyn-Bernie,2018-03-29,100%,t,Rainier Beach,1
176308119,Jason,2018-03-03,N/A,t,Roosevelt,1
51174165,Chen,2015-12-12,N/A,f,Windermere,1
181718441,Lara,2018-04-01,100%,t,Bitter Lake,1
49432633,Molly,2015-11-19,N/A,f,Cedar Park,1
181778769,Jeffrey,2018-04-01,100%,f,Rainier Beach,1
74166005,Weidong,2016-05-26,N/A,f,,1
104861577,Amy,2016-11-23,100%,f,Seaview,2
4899074,Christina,2013-01-29,100%,t,Ballard,1
181954963,Casey,2018-04-02,90%,t,Rainier Beach,4
1463321,Matt,2011-12-01,100%,t,Wedgewood,1
49518342,Jenny,2015-11-20,100%,t,South Beacon Hill,2
177074688,Camille,2018-03-06,N/A,f,Seward Park,1
68473905,Michan,2016-04-23,100%,t,Alki,1
59200314,Abhineet,2016-02-17,100%,t,Haller Lake,1
10172739,Michael & Irene,2013-11-21,100%,t,,1
182430196,Rosty,2018-04-04,100%,t,North Queen Anne,1
1630524,Kalyn,2012-01-20,N/A,f,Interbay,1
71978718,Michael,2016-05-14,100%,t,Queen Anne,1
26744792,Kit,2015-01-26,N/A,f,,1
50736702,Ed,2015-12-07,100%,t,Wallingford,1
29342973,Deirdre,2015-03-14,N/A,t,,1
26371398,Luz (& Matt),2015-01-19,100%,f,Genesee,1
180543579,Anita,2018-03-25,100%,t,Capitol Hill,3
183354712,Marc,2018-04-09,100%,t,Cedar Park,5
11705720,Danielle,2014-01-27,N/A,t,High Point,1
184130624,Kimberly,2018-04-13,100%,t,Queen Anne,1
16064233,Rachael,2014-05-27,N/A,f,,1
166194030,Mark,2018-01-06,100%,f,North Admiral,1
184237641,Nancy,2018-04-14,N/A,t,,1
69592020,Katharine,2016-04-30,100%,f,Bitter Lake,1
31929629,Mark,2015-04-25,100%,t,Minor,1
101320306,Hamid,2016-10-26,N/A,t,Leschi,3
36829073,Julie And Mark,2015-06-26,100%,t,Greenwood,1
19764040,Stephen,2014-08-10,N/A,f,,1
2761632,Simon,2012-06-27,N/A,t,Minor,1
22763255,Brianne,2014-10-20,100%,t,,1
22099944,Nayanapriya,2014-10-03,N/A,f,Fremont,2
22742164,Arden,2014-10-20,N/A,f,Stevens,1
1792450,Mikyla,2012-02-22,100%,t,Ballard,2
13570647,Lindsay,2014-03-26,100%,t,Wallingford,3
185221722,Kelsey,2018-04-19,N/A,t,Queen Anne,1
185394567,Laura,2018-04-20,100%,t,Greenwood,1
176816857,Alexandra,2018-03-05,N/A,t,Stevens,1
11381493,Jan,2014-01-17,100%,t,Queen Anne,1
18668299,Rita,2014-07-22,100%,t,Capitol Hill,9
7060991,Alice,2013-06-23,100%,f,Magnolia,3
8836456,Acacio,2013-09-14,100%,t,Ballard,1
29344705,Prashant,2015-03-14,N/A,f,Atlantic,2
8847899,Brent,2013-09-15,N/A,t,Highland Park,2
19736691,Jessica,2014-08-09,N/A,f,,1
134765846,Trevor,2017-06-12,100%,t,Atlantic,2
185881174,Dino,2018-04-23,100%,t,Belltown,1
16306173,Raj,2014-06-02,100%,t,Pike Place Market,2
7737689,Kwame,2013-07-26,N/A,f,Capitol Hill,1
49902652,Jie,2015-11-25,100%,t,Capitol Hill,3
36594699,William,2015-06-24,100%,t,,1
12556594,Corey,2014-02-25,100%,t,Lower Queen Anne,1
68254871,Sarah,2016-04-21,N/A,f,Queen Anne,2
2777549,Susan,2012-06-29,100%,t,Palo Alto,4
111056987,Alan,2017-01-11,100%,t,Wallingford,5
3561228,Stephanie,2012-09-13,N/A,f,The Junction,1
3520661,Lisa,2012-09-09,N/A,f,Rainier Beach,1
49837848,Marcie,2015-11-25,N/A,f,Ballard,1
66978287,Emily,2016-04-12,N/A,f,Greenwood,2
161061466,Tami,2017-12-03,100%,t,Fremont,1
58083327,Kelly,2016-02-09,N/A,t,Ballard,1
32301036,Stacia And Glenn,2015-04-30,100%,t,North Admiral,1
180408766,Danny,2018-03-25,100%,t,Brighton,3
6358879,Jessica,2013-05-13,100%,t,Columbia City,2
31671769,Signy,2015-04-21,100%,t,Queen Anne,1
164488739,Abraham & Reem With Trifecta,2017-12-27,100%,t,Belltown,17
9009039,Veronika,2013-09-23,N/A,t,Maple Leaf,1
50404838,Aaron,2015-12-02,100%,t,University District,0
166497553,Nesa,2018-01-08,100%,t,,5
182866475,Nick,2018-04-06,N/A,t,Minor,1
157720716,Ziyi,2017-11-06,N/A,f,,1
5741615,Anne,2013-04-02,100%,t,,1
188164325,Daniel,2018-05-06,100%,t,Minor,2
135901456,Yingchin,2017-06-19,N/A,f,,1
74544639,Henry,2016-05-29,88%,f,,3
6502788,Aleksey,2013-05-21,100%,t,Minor,1
103063006,Katrina,2016-11-09,86%,t,Fremont,2
29180426,Nathan,2015-03-11,N/A,f,,2
21197080,Nate,2014-09-11,N/A,f,Phinney Ridge,0
27804787,Jackie,2015-02-15,100%,t,Pike Place Market,2
188419522,Silvia,2018-05-07,100%,f,Pinehurst,2
673091,Bernadette,2011-06-07,N/A,t,Leschi,1
10063676,Rolf,2013-11-17,N/A,f,Greenwood,2
13648077,Alison,2014-03-28,100%,t,Green Lake,1
188692979,Waterton,2018-05-09,100%,t,Eastlake,2
4942505,Tatiana,2013-02-02,90%,f,Alki,6
80950986,Anne,2016-06-30,N/A,t,Mount Baker,1
3729692,Tanja,2012-10-01,N/A,f,,1
162098371,Kristin,2017-12-10,N/A,t,Minor,1
327046,Janet,2010-12-25,100%,t,Ballard,1
785478,Jay & Monica,2011-07-06,100%,t,Queen Anne,1
75802638,Kyle & Giulio,2016-06-04,N/A,t,,1
23046080,Zyad,2014-10-27,N/A,f,South Lake Union,2
566102,Eve,2011-05-07,100%,t,Fremont,2
95781196,Chris,2016-09-18,N/A,f,Capitol Hill,1
40613006,Kk,2015-08-05,N/A,t,Eastlake,5
189649805,Craig,2018-05-15,100%,t,Maple Leaf,1
1744904,Victoria,2012-02-13,0%,f,Ballard,1
170202382,Steve,2018-01-27,N/A,f,Minor,2
19512000,Jan,2014-08-05,N/A,f,South Beacon Hill,1
12005843,Tom,2014-02-06,N/A,f,,1
183255783,Sydney,2018-04-09,100%,f,Queen Anne,1
5020412,Erin,2013-02-09,N/A,f,Phinney Ridge,2
9588305,Ryan & Elizabeth,2013-10-23,N/A,t,Ballard,1
4090399,Jennifer,2012-11-08,100%,f,North Beach/Blue Ridge,1
49083043,Erik And Yvonne,2015-11-15,100%,t,Montlake,1
18214279,Candace And Nate,2014-07-16,100%,t,Ballard,1
190433737,Yokke,2018-05-19,N/A,f,Licton Springs,2
107069935,Kim,2016-12-12,N/A,f,,1
145039691,Irena,2017-08-08,100%,t,Queen Anne,1
179604920,Alexandra,2018-03-20,100%,t,Mount Baker,1
22553254,Tanvi,2014-10-15,N/A,f,Minor,1
190690543,Ananda,2018-05-20,N/A,t,Licton Springs,1
17376494,Shannon,2014-06-28,100%,f,Harrison/Denny-Blaine,1
16297510,Shannon,2014-06-02,100%,f,Lower Queen Anne,0
186782696,Hui,2018-04-28,100%,f,Cedar Park,1
190880343,Julia,2018-05-21,100%,t,Belltown,2
29816532,Sean And Barbara,2015-03-22,N/A,t,Queen Anne,1
19477407,Armin,2014-08-04,100%,t,Fauntleroy,1
27958289,Amy,2015-02-18,N/A,t,Ballard,1
31873481,Andrew,2015-04-24,100%,t,,2
11640857,Kristi,2014-01-26,100%,t,Montlake,1
113470569,Eugenio,2017-01-27,N/A,t,Minor,1
66108199,Gabriel,2016-04-06,100%,t,Green Lake,2
286545,Yuriy,2010-11-14,N/A,f,Alki,1
7261877,Melody,2013-07-03,100%,t,,2
179687197,Minh,2018-03-21,100%,t,,3
191459730,Barbara,2018-05-24,N/A,f,,1
9129248,Ivan,2013-09-29,100%,t,North Beacon Hill,2
2380805,Colette,2012-05-15,100%,f,Eastlake,1
190136700,Brittany,2018-05-17,100%,t,First Hill,1
3763970,Lisa And John,2012-10-05,100%,t,Riverview,1
3166566,Tim And Michelle,2012-08-05,100%,t,Greater Duwamish,1
42151996,Neal,2015-08-21,100%,t,,1
20939105,Gordon,2014-09-04,100%,t,,1
166446054,Scott,2018-01-07,95%,t,Montlake,2
92067385,Faith,2016-08-27,N/A,f,Ballard,1
191956735,Gessliem,2018-05-27,N/A,f,,1
191975561,Laura,2018-05-27,N/A,f,Mount Baker,1
40134785,Silvia And Lars,2015-07-31,N/A,f,Wallingford,1
187299990,Margaret,2018-05-01,N/A,t,Leschi,1
192182234,John,2018-05-28,N/A,f,North Beach/Blue Ridge,1
158764973,Shiwen,2017-11-14,100%,f,Wallingford,4
4963359,Stephanie,2013-02-04,100%,t,North Beacon Hill,1
62837556,Johnny,2016-03-13,N/A,f,University District,1
192384957,Lisa,2018-05-29,100%,t,Madrona,1
34387570,Azure,2015-05-27,100%,t,Leschi,1
192506392,Betsy,2018-05-30,86%,f,Fremont,2
188787499,Megan,2018-05-09,100%,t,North Beacon Hill,1
10686097,Janis,2013-12-18,100%,t,Queen Anne,1
83669366,Thang,2016-07-14,100%,t,South Delridge,4
75191775,Karlene And Jesper,2016-06-01,N/A,t,North Admiral,1
192693420,Kit,2018-05-31,100%,t,Eastlake,1
192750021,Martin,2018-05-31,100%,t,Gatewood,1
86893100,Larissa,2016-07-30,100%,t,Lower Queen Anne,2
17226758,Julie,2016-09-23,N/A,t,Ballard,1
16870907,Melissa,2014-06-16,100%,t,Greenwood,1
41190810,Kathleen,2015-08-11,N/A,t,Fremont,1
99537385,Daniel,2016-10-13,N/A,f,Central Business District,3
66992936,Kent,2016-04-13,N/A,f,Columbia City,1
1297102,Adam,2011-10-16,N/A,f,Prenzlauer Berg,2
159245117,Alina,2017-11-18,100%,t,Fremont,0
153922220,Erin,2017-10-09,N/A,t,Leschi,1
138885843,Line,2017-07-06,100%,t,Minor,1
43887485,Anthony,2015-09-10,N/A,f,Minor,1
176236589,Regina,2018-03-02,N/A,t,,1
5486995,Tayyab,2013-03-16,N/A,t,Columbia City,2
71745609,Jerry,2016-05-12,100%,t,Queen Anne,1
117967787,Sneha,2017-02-24,N/A,f,University District,1
38871901,Yunhua,2015-07-18,50%,f,,1
193775528,Colleen,2018-06-05,100%,f,Wedgewood,1
193890228,Max And Laura,2018-06-06,N/A,f,Greenwood,1
174053254,Jakub,2018-02-18,N/A,t,Belltown,2
16453069,Ella,2014-06-06,N/A,t,,2
194341025,Randi,2018-06-08,100%,f,Belltown,6
8158369,Noah,2013-08-14,N/A,f,North Beacon Hill,1
44468083,Eva,2015-09-17,100%,f,Rainier Beach,2
83142626,Johan,2016-07-11,100%,t,,1
43811,Anatoliy,2009-10-06,100%,t,Capitol Hill,1
187221721,Le,2018-05-01,100%,t,Minor,1
194607395,Giselle & Ritchie,2018-06-10,100%,t,Ballard,2
1793071,Lucas,2012-02-22,N/A,f,Atlantic,1
185280607,Andrea & Lorenzo,2018-04-20,100%,t,Rainier View,1
35019430,Anne,2015-06-04,90%,f,Eastlake,1
30304047,Nathan,2015-03-30,100%,t,,1
25273190,Josh,2014-12-27,100%,t,,1
20695746,Patricia,2014-08-29,N/A,t,,1
11559230,Kateryna,2014-01-23,N/A,t,North Admiral,1
50224557,Rebecca,2015-11-30,100%,t,,1
9107693,Alexis,2013-09-28,N/A,f,Olympic Hills,1
37357718,Megan,2015-07-02,N/A,f,,1
16754843,Ryan,2014-06-13,N/A,t,Queen Anne,3
35246915,Jaime,2015-06-07,N/A,f,,1
35469421,Kristin,2015-06-10,N/A,t,,1
786638,Elena,2011-07-06,100%,f,Roosevelt,1
146986667,Molly,2017-08-21,N/A,f,Stevens,2
17013860,Sam,2014-06-19,100%,t,Ballard,1
23940524,Sonja,2014-11-19,N/A,f,Green Lake,1
23639348,Kate,2014-11-12,100%,t,,1
44961964,Alex,2015-09-23,N/A,t,Highland Park,1
194207830,April,2018-06-08,N/A,t,Magnolia,1
33225684,Mark,2015-05-12,N/A,f,,1
21781360,Vanessa,2014-09-25,N/A,t,University District,6
70004032,Isis,2016-05-02,N/A,f,Magnolia,1
68133698,Juli T.,2016-04-20,100%,f,,1
5038407,Rebecca,2013-02-10,N/A,f,Magnolia,1
31551468,Sandra,2015-04-19,100%,t,Green Lake,1
162430421,Alexandra,2017-12-12,N/A,f,Queen Anne,1
85764372,Polina,2016-07-25,N/A,f,,1
10797296,Chin,2013-12-24,100%,f,Minor,1
23316802,Roxanne,2014-11-03,100%,t,Green Lake,1
196698390,Taras,2018-06-19,N/A,t,First Hill,1
195738995,Angela,2018-06-15,N/A,f,University District,1
197120628,Marjo,2018-06-21,N/A,t,Broadview,1
197088162,Mandy,2018-06-21,100%,t,Arbor Heights,2
180206872,Justine,2018-03-23,100%,f,,3
42250863,Marissa,2015-08-23,N/A,f,,1
13220099,Raya & Adam,2014-03-17,N/A,t,Minor,1
14981214,Keyvan,2017-02-07,N/A,f,Green Lake,1
122537749,David,2017-03-25,N/A,f,Greenwood,1
192300893,Surella,2018-05-29,100%,f,Columbia City,0
167031,James,2010-07-15,100%,t,Queen Anne,2
64654637,Brendan And Jena,2016-03-27,N/A,f,Victory Heights,2
48630487,Danielle,2015-11-09,N/A,t,Ballard,2
197676739,Svend,2018-06-24,N/A,f,North Beacon Hill,3
82970579,Bret,2016-07-11,N/A,t,Montlake,1
49464841,Jaye,2015-11-20,100%,t,Alki,1
75007954,Nathan,2016-05-31,100%,t,Minor,1
2929539,Melody,2012-07-13,100%,t,High Point,1
198278405,Aimée,2018-06-26,100%,f,Capitol Hill,1
132473811,Diana And Joe,2017-05-29,75%,f,Maple Leaf,1
158911379,Elton,2017-11-15,100%,t,,1
198699423,Guy,2018-06-28,100%,t,Columbia City,1
28352946,Sue,2015-02-25,100%,t,Rainier Beach,2
25181582,Sam,2014-12-25,N/A,t,Queen Anne,2
198922750,Joseph,2018-06-29,90%,f,Miller Park,2
188406168,Faye,2018-05-07,100%,t,Ravenna,1
29591906,Lynda,2015-03-18,100%,t,Gatewood,1
4119159,Dan,2012-11-11,N/A,f,North Beacon Hill,1
199534283,Amber,2018-07-02,N/A,f,Belltown,2
199586577,Debbie,2018-07-02,100%,f,The Junction,1
2517873,Heather,2012-06-01,100%,f,Atlantic,1
199763113,Marcela,2018-07-03,100%,t,Broadview,1
96038005,Alben,2016-09-20,96%,f,Leschi,4
198522296,David,2018-06-27,100%,t,Minor,2
87499342,Jeralyn,2016-08-02,N/A,f,,1
199978055,Kumar,2018-07-04,100%,t,First Hill,1
200065266,Melik,2018-07-05,N/A,f,,1
24325916,Molly,2014-11-30,0%,f,,1
1725468,Matt,2012-02-09,100%,f,Rainier Beach,3
41572763,Valerie,2015-08-15,100%,t,North Beacon Hill,1
128165114,Yinghong,2017-04-29,100%,f,South Beacon Hill,2
200882213,Ben&Devon,2018-07-08,N/A,f,Columbia City,0
99393157,Ian,2016-10-12,100%,f,Minor,1
22030172,Roxanne,2014-10-02,N/A,f,Minor,1
2617674,Amy,2012-06-12,100%,t,Belltown,1
168997773,Shelley,2018-01-21,0%,t,Columbia City,1
201425284,Ana Lucia,2018-07-10,N/A,t,Roosevelt,1
201443130,Nora,2018-07-11,N/A,f,Minor,1
200181630,Mike,2018-07-05,100%,t,Belltown,1
2752668,Eileen,2012-06-26,N/A,f,,1
201657162,Arie,2018-07-11,N/A,f,Pike Place Market,1
66637851,Anjali,2016-04-10,N/A,f,North Beacon Hill,1
25399995,Rachel,2014-12-30,N/A,t,Queen Anne,1
9041726,Allory,2013-09-25,100%,t,Ballard,1
19543784,Caitlin,2014-08-06,N/A,t,,1
12971866,Katie | Modern Fox Rentals,2014-03-09,N/A,f,Ravenna,1
42532894,Betsy,2015-08-25,100%,t,University District,2
1929340,Eli & Heather,2012-03-15,98%,t,Greenwood,8
18810105,Brittany,2014-07-24,N/A,f,Leschi,1
5790231,Anna,2013-04-05,67%,f,Ballard,2
42726845,Laurie,2015-08-27,100%,f,Portage Bay,1
190175335,Christy,2018-05-17,100%,t,Laurelhurst,1
25774459,Craig,2015-01-07,100%,t,Leschi,1
74191188,Nikolaj,2016-05-26,N/A,f,,1
107034992,Karen,2016-12-12,100%,t,Ballard,1
15028469,Eva,2014-05-02,100%,t,Wallingford,2
203303514,Vu,2018-07-18,100%,t,Columbia City,1
203271786,Jane,2018-07-18,N/A,t,Central Business District,1
34324060,Julie,2015-05-27,100%,t,Ravenna,1
54893592,Sterling,2016-01-16,100%,t,North Beacon Hill,1
445682,Monica,2011-03-16,N/A,f,Capitol Hill,2
541036,Carly,2011-04-28,100%,t,Montlake,1
130045551,Chris,2017-05-12,100%,t,North Beacon Hill,1
10737624,Aditya,2013-12-20,N/A,t,Minor,1
123526690,Christie,2017-03-31,100%,t,Ballard,1
7580725,Thomas,2013-07-18,100%,t,North Beacon Hill,8
205002407,Mollie & Dan,2018-07-25,100%,t,Alki,1
110190475,Tricia,2017-01-06,N/A,f,Wallingford,1
69522104,John,2016-04-29,100%,t,Gatewood,2
205081928,Phuong,2018-07-25,N/A,f,,1
98297276,Megan,2016-10-05,N/A,f,Stevens,16
23701506,Jane,2014-11-13,100%,t,Genesee,6
2824268,Jeff,2012-07-03,100%,f,North Admiral,1
202109317,Zach,2018-07-13,100%,t,Stevens,2
11464597,Charles,2014-01-20,100%,t,Leschi,3
27375109,Chris,2015-02-07,N/A,f,,1
75506030,Cynthia,2016-06-03,100%,t,Ballard,1
60146823,Justin,2016-02-23,N/A,t,Capitol Hill,2
205814540,Inye,2018-07-29,100%,t,Minor,3
12364405,Lise,2014-02-18,100%,f,Greenwood,0
197363501,Melanie,2018-06-22,100%,t,Seward Park,1
2881621,Arthur And Jessica,2012-07-09,N/A,t,Atlantic,2
104400025,Caitlin,2016-11-19,88%,f,Brighton,1
25851366,Alasdair,2015-01-09,92%,t,Wedgewood,2
206717478,Jp,2018-08-01,N/A,f,Minor,2
102771507,Jordan,2016-11-06,N/A,t,Highland Park,1
20041587,Jacob,2014-08-14,100%,t,Fremont,2
63739097,Bill,2016-03-20,100%,t,Minor,1
207122936,Patrick & Justine,2018-08-03,100%,t,Alki,1
203785194,Julia,2018-07-20,90%,t,Phinney Ridge,1
46166470,Jason,2015-10-09,N/A,f,,1
38110467,Eric,2015-07-10,N/A,f,Columbia City,1
23318756,Katie,2014-11-04,N/A,f,,1
19111885,Valerie,2014-07-29,N/A,f,Queen Anne,1
15085512,Laura,2016-03-01,N/A,t,North Beacon Hill,1
201188794,Ke,2018-07-09,N/A,f,University District,1
17250269,Tom,2014-06-25,100%,t,Harrison/Denny-Blaine,1
208530431,Adam,2018-08-09,100%,t,Central Business District,1
207540619,Daniel,2018-08-05,100%,t,Greenwood,1
208594257,Mark,2018-08-10,N/A,t,,2
208910211,Debbie,2018-08-11,100%,t,Minor,1
200477568,M,2018-07-06,100%,f,Queen Anne,1
208972977,Rick & Cheryl,2018-08-12,100%,t,,1
115755479,Amie,2017-02-10,50%,t,,1
5707983,Kimberly,2013-03-31,100%,f,Somerville,1
209703387,Clancy,2018-08-15,N/A,t,,1
3677530,Alison,2012-09-26,N/A,f,,1
209957423,Emily & Chauncey,2018-08-16,50%,t,Madison Park,3
209948851,Tsege,2018-08-16,N/A,f,North Beacon Hill,1
4399406,Xenia,2012-12-13,100%,t,Greenwood,1
59826876,Hai,2016-02-21,N/A,f,Magnolia,1
77349475,Matt,2016-06-12,N/A,f,,1
210759570,Laurel,2018-08-20,N/A,f,Harrison/Denny-Blaine,1
61586257,Yuliya,2016-03-04,100%,f,Stevens,1
19510043,Calvin,2014-08-05,100%,t,North Beacon Hill,1
210794424,MightyHeidi,2018-08-20,100%,t,Ballard,1
84754186,Zach,2016-07-19,100%,t,Minor,1
7312475,Annie,2013-07-06,N/A,t,Minor,1
38382317,David,2015-07-13,100%,t,Belltown,1
211230345,Tyler,2018-08-22,N/A,f,First Hill,2
35912993,John,2015-06-15,100%,f,Phinney Ridge,0
5840685,Ankit,2013-04-09,N/A,f,,2
16425882,Mary,2014-06-05,100%,t,Greenwood,1
19029475,Ashok,2014-07-28,N/A,f,Cedar Park,1
48074181,David,2015-11-03,N/A,t,North Delridge,1
210983160,Kabir,2018-08-21,100%,f,Ballard,1
211908204,Charly & Linnea,2018-08-26,100%,t,Maple Leaf,1
211945351,Lillian,2018-08-26,N/A,f,Rainier View,1
16886954,Foxy And Jason,2014-06-17,100%,t,Leschi,1
362017,Selina,2011-01-25,N/A,f,Columbia City,1
18478539,Elizabeth,2014-07-20,N/A,f,Crown Hill,2
212570591,Sophia,2018-08-30,100%,f,University District,2
70225734,Cat,2016-05-03,100%,f,Ballard,0
203784993,Josh,2018-07-20,90%,t,Roxhill,1
65048930,Noam,2016-03-30,100%,t,Queen Anne,2
6309687,Agatha Kyle,2013-05-09,100%,t,,3
34596895,Taylor,2015-05-30,67%,t,Pioneer Square,2
446639,Lael,2011-03-16,100%,t,,1
212885663,A-Team,2018-08-31,100%,t,Lower Queen Anne,2
14722902,James,2014-04-25,100%,f,,1
159891328,Luyin,2017-11-23,100%,t,North Beacon Hill,1
16537927,Amy Or Ian,2014-06-08,100%,t,Fauntleroy,1
213488237,Chris,2018-09-04,N/A,f,,1
62547028,Joey,2016-03-11,N/A,f,Haller Lake,1
803526,Ivar & Phoebe,2011-07-11,N/A,t,Central Business District,1
84671756,Justin,2016-07-19,N/A,f,Ballard,1
213782857,Kingyin And Waldo,2018-09-05,N/A,t,North Delridge,1
133782247,Rose,2017-06-06,N/A,f,Ballard,1
42520514,Alison,2015-08-25,N/A,t,Genesee,1
122962150,Anthony,2017-03-28,N/A,f,Capitol Hill,1
127739147,Gordon,2017-04-26,100%,t,Crown Hill,1
48282457,Carlos,2015-11-05,N/A,f,North Admiral,1
16127899,Marko,2014-05-29,100%,t,Broadview,0
52944290,Sergey,2016-01-01,N/A,f,,1
55604923,Melinda,2016-01-21,N/A,f,Mathews Beach,3
210178431,Jenny,2018-08-17,100%,f,Holly Park,6
100208194,Brandon,2016-10-18,100%,t,Capitol Hill,2
214513322,Dae,2018-09-09,N/A,f,Seward Park,1
17169483,Kathleen,2014-06-23,100%,t,Laurelhurst,1
214691367,Michelle,2018-09-10,100%,t,Madrona,1
